,P_arrival_sample,P_arrival_time,Pg_arrival_sample,Pg_arrival_time,Pn_arrival_sample,Pn_arrival_time,S_arrival_sample,S_arrival_time,Sg_arrival_sample,Sg_arrival_time,Sn_arrival_sample,Sn_arrival_time,channels,noise_rms,p_rms,path_azimuth_deg,path_ep_distance_deg,path_takeoff_angle_deg,s_rms,source_depth_km,source_id,source_latitude_deg,source_longitude_deg,source_magnitude,source_origin_time,station_code,station_elevation_m,station_latitude_deg,station_longitude_deg,station_network_code,trace_category,trace_start_time,filename,example_name
6167,NaN,NaN,NaN,NaN,10945.0,2018-10-25T10:26:39.630000Z,NaN,NaN,NaN,NaN,15822.0,2018-10-25T10:27:28.400000Z,['BHE' 'BHN' 'BHZ'],5.894528206434168,8.233332098145258,182.163,3.956,NaN,12.900540437075167,273.1594,origid=614761644,44.7424,141.2647,3.96,2018-10-25T10:25:36.050000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-10-25T10:24:50.180000Z,100_CREW.hdf5,JP.JTM.BH_origid=614761644
6168,11053.0,2018-10-25T18:36:50.050000Z,NaN,NaN,11007.0,2018-10-25T18:36:49.590000Z,NaN,NaN,NaN,NaN,14065.0,2018-10-25T18:37:20.170000Z,['BHE' 'BHN' 'BHZ'],0.032982048854791335,1.2540959946602095,346.396,2.556,NaN,5.2701926104947185,46.6575,origid=614761675,38.3022,141.8596,5.73,2018-10-25T18:36:09.620000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-10-25T18:34:59.520000Z,100_CREW.hdf5,JP.JTM.BH_origid=614761675
6169,11419.0,2018-10-30T17:59:55.500000Z,NaN,NaN,11370.0,2018-10-30T17:59:55.010000Z,NaN,NaN,NaN,NaN,13507.0,2018-10-30T18:00:16.380000Z,['BHE' 'BHN' 'BHZ'],3.2055418010470236,4.490476538062192,179.27900000000002,1.514,NaN,15.411520254285282,129.7205,origid=614762551,42.3015,141.0431,4.39,2018-10-30T17:59:26.490000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-10-30T17:58:01.310000Z,100_CREW.hdf5,JP.JTM.BH_origid=614762551
6170,NaN,NaN,NaN,NaN,9790.0,2018-10-31T19:04:28.000000Z,NaN,NaN,NaN,NaN,15472.999999999998,2018-10-31T19:05:24.830000Z,['BHE' 'BHN' 'BHZ'],5.371008246305943,4.058013523262246,240.81,5.461,NaN,14.46969163963951,53.837300000000006,origid=614762669,43.629,147.3504,4.62,2018-10-31T19:03:09.360000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-10-31T19:02:50.100000Z,100_CREW.hdf5,JP.JTM.BH_origid=614762669
6171,10408.0,2018-12-01T22:09:41.190000Z,NaN,NaN,NaN,NaN,12990.0,2018-12-01T22:10:07.010000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],11.297039200885859,8.432073323811244,304.579,2.041,NaN,10.948281380285303,13.17,origid=614766295,39.648,143.2813,2.5,2018-12-01T22:09:06.420000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-01T22:07:57.110000Z,100_CREW.hdf5,JP.JTM.BH_origid=614766295
6172,10376.0,2018-12-03T14:40:14.530000Z,NaN,NaN,NaN,NaN,11811.0,2018-12-03T14:40:28.880000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],6.177827164476087,6.875773782314546,242.928,1.112,NaN,13.590208611410377,33.21,origid=614767220,41.3008,142.3723,2.4,2018-12-03T14:39:54.480000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-03T14:38:30.770000Z,100_CREW.hdf5,JP.JTM.BH_origid=614767220
6173,11500.0,2018-12-06T03:11:32.020000Z,NaN,NaN,NaN,NaN,12857.0,2018-12-06T03:11:45.590000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],10.376026756856776,9.437249277414622,210.468,1.038,NaN,12.547171203775859,63.09,origid=614768603,41.6847,141.7615,2.4,2018-12-06T03:11:13.330000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-06T03:09:37.020000Z,100_CREW.hdf5,JP.JTM.BH_origid=614768603
6174,9705.0,2018-12-07T17:20:20.200000Z,NaN,NaN,NaN,NaN,11445.0,2018-12-07T17:20:37.600000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],11.066027842165344,11.921303559744397,256.91,1.335,NaN,8.665937147958441,15.0,origid=614769232,41.1022,142.7807,2.3,2018-12-07T17:19:55.740000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-07T17:18:43.150000Z,100_CREW.hdf5,JP.JTM.BH_origid=614769232
6175,11680.0,2018-12-09T00:51:11.990000Z,NaN,NaN,NaN,NaN,13461.000000000002,2018-12-09T00:51:29.800000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],9.677033435494986,10.236874630643277,218.314,1.405,NaN,7.600886155261967,62.22,origid=614769982,41.8957,142.215,2.2,2018-12-09T00:50:47.590000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-09T00:49:15.190000Z,100_CREW.hdf5,JP.JTM.BH_origid=614769982
6176,10238.0,2018-12-12T06:58:34.260000Z,NaN,NaN,NaN,NaN,11625.0,2018-12-12T06:58:48.130000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],15.610205992338763,10.08730330078234,241.142,1.0759999999999998,NaN,12.851233421800611,39.56,origid=614771628,41.3135,142.3097,2.2,2018-12-12T06:58:14.880000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-12T06:56:51.880000Z,100_CREW.hdf5,JP.JTM.BH_origid=614771628
6177,11716.0,2018-12-13T14:09:04.710000Z,NaN,NaN,NaN,NaN,13127.000000000002,2018-12-13T14:09:18.820000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],6.811847617122384,4.433163652888977,300.779,1.13,NaN,13.909703078036825,35.5,origid=614772170,40.215,142.3467,3.0,2018-12-13T14:08:44.860000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-13T14:07:07.550000Z,100_CREW.hdf5,JP.JTM.BH_origid=614772170
6178,10792.0,2018-12-14T21:25:53.510000Z,NaN,NaN,NaN,NaN,12119.0,2018-12-14T21:26:06.780000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],13.85881728289451,10.809207056788187,299.949,1.038,NaN,13.290341004394127,32.57,origid=614772730,40.2742,142.2525,2.0,2018-12-14T21:25:35.120000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-14T21:24:05.590000Z,100_CREW.hdf5,JP.JTM.BH_origid=614772730
6179,11801.0,2018-12-15T03:43:22.500000Z,NaN,NaN,NaN,NaN,13304.0,2018-12-15T03:43:37.530000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],10.034276306897043,11.553436024026187,275.80400000000003,1.156,NaN,11.95993311682835,29.0,origid=614772824,40.6797,142.5832,2.3,2018-12-15T03:43:01.790000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-15T03:41:24.490000Z,100_CREW.hdf5,JP.JTM.BH_origid=614772824
6180,11136.0,2018-12-17T04:37:36.520000Z,NaN,NaN,NaN,NaN,13006.0,2018-12-17T04:37:55.220000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],8.871486258679187,11.549210374128641,345.427,1.297,NaN,14.297808730409193,112.8,origid=614773785,39.5312,141.4978,3.3,2018-12-17T04:37:12.160000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-17T04:35:45.160000Z,100_CREW.hdf5,JP.JTM.BH_origid=614773785
6181,9634.0,2018-12-17T08:50:01.370000Z,NaN,NaN,NaN,NaN,11264.0,2018-12-17T08:50:17.670000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],14.961843646482563,8.132769053732739,273.409,1.264,NaN,12.623897183787834,14.92,origid=614773857,40.7235,142.7302,2.7,2018-12-17T08:49:38.270000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-17T08:48:25.030000Z,100_CREW.hdf5,JP.JTM.BH_origid=614773857
6182,10879.0,2018-12-17T20:18:15.950000Z,NaN,NaN,NaN,NaN,12872.0,2018-12-17T20:18:35.880000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],8.411682796777683,9.88846286655558,312.161,1.614,NaN,11.302590670480093,32.22,origid=614774061,39.7127,142.644,2.3,2018-12-17T20:17:48.750000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-17T20:16:27.160000Z,100_CREW.hdf5,JP.JTM.BH_origid=614774061
6183,11249.0,2018-12-19T08:56:24.430000Z,NaN,NaN,NaN,NaN,12625.0,2018-12-19T08:56:38.190000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],4.199366985920631,5.321447740827198,301.074,1.088,NaN,11.0947519621248,37.26,origid=614774683,40.2312,142.2953,3.2,2018-12-19T08:56:05.570000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-19T08:54:31.940000Z,100_CREW.hdf5,JP.JTM.BH_origid=614774683
6184,11885.0,2018-12-20T23:25:01.430000Z,NaN,NaN,NaN,NaN,13152.000000000002,2018-12-20T23:25:14.100000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],8.097551619563536,9.314535548189678,279.48900000000003,1.017,NaN,12.807680234777036,36.6,origid=614775502,40.6265,142.3893,3.0,2018-12-20T23:24:43.850000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-20T23:23:02.580000Z,100_CREW.hdf5,JP.JTM.BH_origid=614775502
6185,9093.0,2018-12-23T11:29:48.670000Z,NaN,NaN,NaN,NaN,10788.0,2018-12-23T11:30:05.620000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],2.5730989497429437,4.4593679699889455,261.49,1.281,NaN,14.084792239242786,18.32,origid=614776877,40.9887,142.737,3.1,2018-12-23T11:29:25.200000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-23T11:28:17.740000Z,100_CREW.hdf5,JP.JTM.BH_origid=614776877
6186,9565.0,2018-12-24T02:17:58.090000Z,NaN,NaN,NaN,NaN,10935.0,2018-12-24T02:18:11.790000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],12.589167776640227,13.584990720940475,292.117,1.104,NaN,8.276000481754295,28.08,origid=614777163,40.3787,142.4147,2.0,2018-12-24T02:17:38.460000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-24T02:16:22.440000Z,100_CREW.hdf5,JP.JTM.BH_origid=614777163
6187,10791.0,2018-12-24T13:30:37.900000Z,NaN,NaN,NaN,NaN,12113.0,2018-12-24T13:30:51.120000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],13.011017402600727,13.700711328529405,279.423,1.077,NaN,10.798847373928469,24.31,origid=614777353,40.6188,142.4668,2.1,2018-12-24T13:30:18.730000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-24T13:28:49.990000Z,100_CREW.hdf5,JP.JTM.BH_origid=614777353
6188,9465.0,2018-12-24T13:57:09.830000Z,NaN,NaN,NaN,NaN,10999.0,2018-12-24T13:57:25.170000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],7.618209580936637,9.040118734207462,275.346,1.194,NaN,14.24296565677522,22.22,origid=614777367,40.686,142.6345,3.3,2018-12-24T13:56:48.430000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-24T13:55:35.180000Z,100_CREW.hdf5,JP.JTM.BH_origid=614777367
6189,10820.0,2018-12-24T14:48:03.080000Z,NaN,NaN,NaN,NaN,12336.0,2018-12-24T14:48:18.240000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],10.833483902366119,8.917235469371812,274.886,1.198,NaN,13.452485114398186,24.0,origid=614777386,40.6953,142.6405,2.7,2018-12-24T14:47:41.510000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-24T14:46:14.880000Z,100_CREW.hdf5,JP.JTM.BH_origid=614777386
6190,9988.0,2018-12-26T12:06:47.210000Z,NaN,NaN,NaN,NaN,11500.0,2018-12-26T12:07:02.330000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],11.839966988865129,9.715815965530211,276.53,1.205,NaN,8.862632357300537,21.29,origid=614778337,40.6603,142.6455,2.2,2018-12-26T12:06:25.590000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-26T12:05:07.330000Z,100_CREW.hdf5,JP.JTM.BH_origid=614778337
6191,9935.0,2018-12-27T02:56:30.340000Z,NaN,NaN,NaN,NaN,11479.0,2018-12-27T02:56:45.780000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],11.583831439977697,13.084163835713724,275.046,1.21,NaN,15.125057523495075,21.0,origid=614778612,40.6912,142.6553,2.8,2018-12-27T02:56:08.660000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-27T02:54:50.990000Z,100_CREW.hdf5,JP.JTM.BH_origid=614778612
6192,9897.0,2018-12-31T13:52:31.760000Z,NaN,NaN,NaN,NaN,11437.0,2018-12-31T13:52:47.160000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],9.480659667119072,9.466076337756185,295.189,1.247,NaN,12.958168907370302,30.1,origid=614780601,40.265,142.5543,2.2,2018-12-31T13:52:10.040000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-31T13:50:52.790000Z,100_CREW.hdf5,JP.JTM.BH_origid=614780601
6193,10453.0,2018-11-04T13:08:49.300000Z,NaN,NaN,10426.0,2018-11-04T13:08:49.030000Z,12060.0,2018-11-04T13:09:05.370000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],0.09159779252581243,5.757881382945916,200.341,1.093,NaN,12.216458699735657,110.3419,origid=614836980,41.8139,141.5686,4.68,2018-11-04T13:08:26.860000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-11-04T13:07:04.770000Z,100_CREW.hdf5,JP.JTM.BH_origid=614836980
6194,NaN,NaN,NaN,NaN,9382.0,2018-11-08T02:15:39.530000Z,NaN,NaN,NaN,NaN,11315.0,2018-11-08T02:15:58.860000Z,['BHE' 'BHN' 'BHZ'],0.6590372234150917,6.390616739118206,191.291,1.453,NaN,12.238310435767719,111.127,origid=614837404,42.2136,141.4428,4.34,2018-11-08T02:15:12.860000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-11-08T02:14:05.710000Z,100_CREW.hdf5,JP.JTM.BH_origid=614837404
6195,11672.0,2018-11-12T05:50:21.090000Z,NaN,NaN,11612.0,2018-11-12T05:50:20.490000Z,15210.0,2018-11-12T05:50:56.470000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],3.4290078984020664,4.615089017048722,302.922,3.1630000000000003,NaN,13.85152844430954,19.0,origid=614837912,39.1171,144.5656,4.47,2018-11-12T05:49:31.760000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-11-12T05:48:24.370000Z,100_CREW.hdf5,JP.JTM.BH_origid=614837912
6196,10451.0,2018-11-16T02:49:35.190000Z,NaN,NaN,10449.0,2018-11-16T02:49:35.170000Z,12190.0,2018-11-16T02:49:52.580000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],0.4330219903975747,3.7768455268246877,325.343,1.4369999999999998,NaN,10.230271336862357,51.319,origid=614838312,39.6082,142.1445,4.38,2018-11-16T02:49:11.800000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-11-16T02:47:50.680000Z,100_CREW.hdf5,JP.JTM.BH_origid=614838312
6197,10641.0,2018-11-16T20:02:25.510000Z,NaN,NaN,10629.0,2018-11-16T20:02:25.390000Z,12249.0,2018-11-16T20:02:41.590000Z,NaN,NaN,12222.0,2018-11-16T20:02:41.320000Z,['BHE' 'BHN' 'BHZ'],0.3135233864592536,2.536896344351994,260.04,1.284,NaN,11.877234052323548,39.7037,origid=614838420,41.0211,142.7338,4.33,2018-11-16T20:02:04.080000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-11-16T20:00:39.100000Z,100_CREW.hdf5,JP.JTM.BH_origid=614838420
6198,NaN,NaN,NaN,NaN,11061.0,2018-11-20T15:38:59.000000Z,NaN,NaN,NaN,NaN,13211.000000000002,2018-11-20T15:39:20.500000Z,['BHE' 'BHN' 'BHZ'],3.7410987709540757,4.642158258526801,222.611,1.694,NaN,14.374757729124914,64.6455,origid=614838858,42.0446,142.5785,3.93,2018-11-20T15:38:31.390000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-11-20T15:37:08.390000Z,100_CREW.hdf5,JP.JTM.BH_origid=614838858
6199,10900.0,2018-11-20T20:17:33.900000Z,NaN,NaN,10652.0,2018-11-20T20:17:31.420000Z,NaN,NaN,NaN,NaN,17028.0,2018-11-20T20:18:35.180000Z,['BHE' 'BHN' 'BHZ'],1.959629605836792,2.5065644081598792,237.576,6.259,NaN,9.362689378394451,103.87960000000001,origid=614838876,44.3642,148.0297,5.06,2018-11-20T20:16:02.090000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-11-20T20:15:44.900000Z,100_CREW.hdf5,JP.JTM.BH_origid=614838876
6200,11156.0,2018-11-23T16:03:59.630000Z,NaN,NaN,11151.0,2018-11-23T16:03:59.580000Z,12581.0,2018-11-23T16:04:13.880000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],0.8306419303752004,3.8606355512706916,225.443,1.097,NaN,14.954194457697685,65.2638,origid=614839136,41.5617,142.0975,4.08,2018-11-23T16:03:40.930000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-11-23T16:02:08.070000Z,100_CREW.hdf5,JP.JTM.BH_origid=614839136
6201,11010.0,2018-11-27T21:31:54.980000Z,NaN,NaN,11018.0,2018-11-27T21:31:55.060000Z,12712.0,2018-11-27T21:32:12.000000Z,NaN,NaN,12753.0,2018-11-27T21:32:12.410000Z,['BHE' 'BHN' 'BHZ'],0.5064220399441005,3.17359103590767,289.159,1.394,NaN,12.144289466165112,45.100300000000004,origid=614839699,40.3417,142.8027,4.2,2018-11-27T21:31:32.980000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-11-27T21:30:04.880000Z,100_CREW.hdf5,JP.JTM.BH_origid=614839699
6202,9174.0,2018-11-28T02:23:55.650000Z,NaN,NaN,9120.0,2018-11-28T02:23:55.110000Z,11479.0,2018-11-28T02:24:18.700000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],0.024313656680332568,3.5200296029818845,251.43,1.78,NaN,12.422018726042452,22.1105,origid=614839722,41.3758,143.291,5.82,2018-11-28T02:23:26.100000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-11-28T02:22:23.910000Z,100_CREW.hdf5,JP.JTM.BH_origid=614839722
6203,11152.0,2018-11-28T06:08:09.710000Z,NaN,NaN,NaN,NaN,13215.0,2018-11-28T06:08:30.340000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],2.125817814606161,5.388484483488328,262.079,1.7009999999999998,NaN,13.666272949097362,31.0,origid=614839736,41.0429,143.2878,3.79,2018-11-28T06:07:41.580000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-11-28T06:06:18.190000Z,100_CREW.hdf5,JP.JTM.BH_origid=614839736
6204,11127.0,2018-11-28T09:18:00.020000Z,NaN,NaN,NaN,NaN,13219.999999999998,2018-11-28T09:18:20.950000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],4.555548263743327,6.010226992871382,262.25,1.818,NaN,11.821257072732356,7.6608,origid=614839752,41.0566,143.4404,3.66,2018-11-28T09:17:28.040000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-11-28T09:16:08.750000Z,100_CREW.hdf5,JP.JTM.BH_origid=614839752
6205,10429.0,2018-11-29T00:23:27.880000Z,NaN,NaN,10378.0,2018-11-29T00:23:27.370000Z,NaN,NaN,NaN,NaN,12381.0,2018-11-29T00:23:47.400000Z,['BHE' 'BHN' 'BHZ'],1.9253151033730471,5.538064769934044,253.444,1.712,NaN,8.348363210882333,11.9382,origid=614839820,41.2953,143.2292,3.96,2018-11-29T00:22:56.840000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-11-29T00:21:43.590000Z,100_CREW.hdf5,JP.JTM.BH_origid=614839820
6206,10345.0,2018-12-01T22:00:09.260000Z,NaN,NaN,NaN,NaN,12452.0,2018-12-01T22:00:30.330000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],5.327449553606364,6.580461158222061,259.596,1.75,NaN,15.225405090315466,14.5752,origid=614878407,41.1254,143.3349,3.53,2018-12-01T21:59:38.780000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-01T21:58:25.810000Z,100_CREW.hdf5,JP.JTM.BH_origid=614878407
6207,10979.0,2018-12-02T14:45:37.910000Z,NaN,NaN,10966.0,2018-12-02T14:45:37.780000Z,13112.0,2018-12-02T14:45:59.240000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],0.73678879679964,4.460472354400863,260.271,1.745,NaN,12.877037854316193,38.5027,origid=614878503,41.1041,143.3329,4.15,2018-12-02T14:45:10.630000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-02T14:43:48.120000Z,100_CREW.hdf5,JP.JTM.BH_origid=614878503
6208,11620.0,2018-12-03T19:15:50.550000Z,NaN,NaN,11568.0,2018-12-03T19:15:50.030000Z,NaN,NaN,NaN,NaN,14000.0,2018-12-03T19:16:14.350000Z,['BHE' 'BHN' 'BHZ'],0.21901495563399528,1.8904964280975214,326.481,1.97,NaN,12.91659801628051,35.31,origid=614878634,39.1509,142.5009,4.6,2018-12-03T19:15:19.830000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-03T19:13:54.350000Z,100_CREW.hdf5,JP.JTM.BH_origid=614878634
6209,NaN,NaN,NaN,NaN,11949.0,2018-12-10T20:59:55.200000Z,NaN,NaN,NaN,NaN,17823.0,2018-12-10T21:00:53.940000Z,['BHE' 'BHN' 'BHZ'],3.463489626374585,8.633853817305445,229.646,5.789,NaN,9.226224522291867,155.0058,origid=614879682,44.6906,146.8782,4.21,2018-12-10T20:58:32.700000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-10T20:57:55.710000Z,100_CREW.hdf5,JP.JTM.BH_origid=614879682
6210,9455.0,2018-12-11T00:27:53.900000Z,NaN,NaN,9447.0,2018-12-11T00:27:53.820000Z,NaN,NaN,NaN,NaN,14631.0,2018-12-11T00:28:45.660000Z,['BHE' 'BHN' 'BHZ'],1.3035617697978272,2.6987175714699925,234.394,4.912,NaN,15.78071829306719,109.04360000000001,origid=614879697,43.7731,146.3291,5.02,2018-12-11T00:26:42.160000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-11T00:26:19.350000Z,100_CREW.hdf5,JP.JTM.BH_origid=614879697
6211,10587.0,2018-12-15T16:28:44.900000Z,NaN,NaN,10539.0,2018-12-15T16:28:44.420000Z,NaN,NaN,NaN,NaN,12571.0,2018-12-15T16:29:04.740000Z,['BHE' 'BHN' 'BHZ'],0.1340232663465347,3.3353382557153406,340.222,1.639,NaN,13.305495501146538,63.054,origid=614880186,39.2446,141.7987,4.69,2018-12-15T16:28:17.910000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-15T16:26:59.030000Z,100_CREW.hdf5,JP.JTM.BH_origid=614880186
6212,10233.0,2018-12-18T11:13:11.920000Z,NaN,NaN,NaN,NaN,12303.0,2018-12-18T11:13:32.620000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],3.616157253835747,4.489992360315516,262.812,1.682,NaN,13.966131827288368,27.854599999999998,origid=614880505,41.0185,143.2668,3.63,2018-12-18T11:12:44.720000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-18T11:11:29.590000Z,100_CREW.hdf5,JP.JTM.BH_origid=614880505
6213,11622.0,2018-12-24T14:51:37.960000Z,NaN,NaN,11621.0,2018-12-24T14:51:37.950000Z,13356.0,2018-12-24T14:51:55.300000Z,NaN,NaN,13312.0,2018-12-24T14:51:54.860000Z,['BHE' 'BHN' 'BHZ'],0.28003594186064834,0.8326726404258509,197.423,1.095,NaN,10.016169159941525,130.4207,origid=614881396,41.8332,141.4999,4.25,2018-12-24T14:51:14.210000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-24T14:49:41.740000Z,100_CREW.hdf5,JP.JTM.BH_origid=614881396
6214,11126.0,2018-12-24T18:55:48.950000Z,NaN,NaN,11080.0,2018-12-24T18:55:48.490000Z,NaN,NaN,NaN,NaN,17733.0,2018-12-24T18:56:55.020000Z,['BHE' 'BHN' 'BHZ'],2.1346022188232245,8.45872883639595,241.847,6.276,NaN,14.74027197921123,42.6406,origid=614881422,43.9891,148.3602,4.91,2018-12-24T18:54:16.740000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-24T18:53:57.690000Z,100_CREW.hdf5,JP.JTM.BH_origid=614881422
6215,9468.0,2018-12-29T19:09:04.550000Z,NaN,NaN,9441.0,2018-12-29T19:09:04.280000Z,NaN,NaN,NaN,NaN,11921.0,2018-12-29T19:09:29.080000Z,['BHE' 'BHN' 'BHZ'],0.15240021420113345,4.090161583533037,226.12,2.186,NaN,10.99572678485096,57.7854,origid=614882002,42.3226,143.1436,5.5,2018-12-29T19:08:30.140000Z,JTM,130.0,40.789501,141.064667,JP,earthquake,2018-12-29T19:07:29.870000Z,100_CREW.hdf5,JP.JTM.BH_origid=614882002
6216,9662.0,2018-02-17T14:39:25.330000Z,NaN,NaN,NaN,NaN,11769.0,2018-02-17T14:39:46.400000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],8.310595488079993,10.92073457032476,169.726,1.779,NaN,12.650861144451884,50.0,origid=613069815,36.2792,129.0145,2.7,2018-02-17T14:38:56.320000Z,JTU,70.0,34.5275,129.396332,JP,earthquake,2018-02-17T14:37:48.710000Z,100_CREW.hdf5,JP.JTU.BH_origid=613069815
6217,10252.0,2018-05-01T10:09:27.200000Z,NaN,NaN,NaN,NaN,11906.0,2018-05-01T10:09:43.740000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],5.165034749239015,5.457705473332917,166.113,1.213,NaN,11.193101058485677,2.0,origid=613652367,35.7055,129.046,2.6,2018-05-01T10:09:04.300000Z,JTU,70.0,34.5275,129.396332,JP,earthquake,2018-05-01T10:07:44.680000Z,100_CREW.hdf5,JP.JTU.BH_origid=613652367
6218,9640.0,2018-02-10T20:03:32.400000Z,NaN,NaN,9584.0,2018-02-10T20:03:31.840000Z,11593.0,2018-02-10T20:03:51.930000Z,NaN,NaN,11458.0,2018-02-10T20:03:50.580000Z,['BHE' 'BHN' 'BHZ'],0.4145049059885161,1.932078806137225,178.007,1.561,NaN,10.020460037858085,11.1089,origid=614143492,36.0878,129.3329,4.94,2018-02-10T20:03:04.420000Z,JTU,70.0,34.5275,129.396332,JP,earthquake,2018-02-10T20:01:56.000000Z,100_CREW.hdf5,JP.JTU.BH_origid=614143492
